Timestamp,Consumption,Anomaly_Flag,Anomaly_Score,Severity,Hour_of_Day,Day_of_Week,Month
2024-10-13 23:00:00,869.5443395220889,0,-0.47517330228002547,High,23,6,10
2024-10-14 00:00:00,773.5162737299746,0,-0.5020011142876901,Critical,0,0,10
2024-10-14 01:00:00,826.2562951110489,0,-0.4730299638544845,High,1,0,10
2024-10-14 02:00:00,905.7869695161944,0,-0.4534012587991774,High,2,0,10
2024-10-14 03:00:00,1052.4411074610548,0,-0.4608896130558272,High,3,0,10
2024-10-14 04:00:00,829.6886752233805,0,-0.47511913746721796,High,4,0,10
2024-10-14 05:00:00,924.4272881900699,0,-0.4591602567001447,High,5,0,10
2024-10-14 06:00:00,869.9987182886422,0,-0.4756851683943533,High,6,0,10
2024-10-14 07:00:00,875.0624877579927,0,-0.48183640219124785,High,7,0,10
2024-10-14 08:00:00,856.0345475996351,0,-0.47592069441105,High,8,0,10
2024-10-14 09:00:00,819.9038260057445,0,-0.47648798999098174,High,9,0,10
2024-10-14 10:00:00,853.4447162683017,0,-0.4786212148831697,High,10,0,10
2024-10-14 11:00:00,757.6995426534999,0,-0.5125242994116818,Critical,11,0,10
2024-10-14 12:00:00,852.9167389997987,0,-0.47750981623318467,High,12,0,10
2024-10-14 13:00:00,782.4782911673047,0,-0.49669000863823926,High,13,0,10
2024-10-14 14:00:00,776.7655857284946,0,-0.4999184350528539,High,14,0,10
2024-10-14 15:00:00,711.6576165634206,0,-0.5631754119921244,Critical,15,0,10
2024-10-14 16:00:00,700.7489763573615,0,-0.5914924862697113,Critical,16,0,10
2024-10-14 17:00:00,723.5314141963673,0,-0.5508993548642424,Critical,17,0,10
2024-10-14 18:00:00,647.5774580031186,1,-0.6850537198288776,Critical,18,0,10
2024-10-14 19:00:00,691.3221732487436,1,-0.6099558181605714,Critical,19,0,10
2024-10-14 20:00:00,676.2654494016292,1,-0.6282171582287078,Critical,20,0,10
2024-10-14 21:00:00,690.644034584515,1,-0.614037155728563,Critical,21,0,10
2024-10-14 22:00:00,650.4258288255018,1,-0.6798237351387431,Critical,22,0,10
2024-10-14 23:00:00,847.0368532921511,0,-0.4708590802015795,High,23,0,10
2024-10-15 00:00:00,771.6602779720031,0,-0.5033745137149139,Critical,0,1,10
2024-10-15 01:00:00,890.0728100112242,0,-0.46949545136133075,High,1,1,10
2024-10-15 02:00:00,909.496705719414,0,-0.4541721805656339,High,2,1,10
2024-10-15 03:00:00,812.5028691253034,0,-0.47875780908215826,High,3,1,10
2024-10-15 04:00:00,838.3093413678573,0,-0.4730656559661281,High,4,1,10
2024-10-15 05:00:00,1030.7803795500076,0,-0.4747870612261794,High,5,1,10
2024-10-15 06:00:00,993.7443319514759,0,-0.4761023835746519,High,6,1,10
2024-10-15 07:00:00,901.2501774227594,0,-0.4603524318871698,High,7,1,10
2024-10-15 08:00:00,905.7403014497772,0,-0.4536625923829961,High,8,1,10
2024-10-15 09:00:00,845.4731486787485,0,-0.47145291013123936,High,9,1,10
2024-10-15 10:00:00,877.9582110228718,0,-0.47403264361775627,High,10,1,10
2024-10-15 11:00:00,796.3992690223665,0,-0.48451720453956376,High,11,1,10
2024-10-15 12:00:00,704.7947551802876,0,-0.5770266728086237,Critical,12,1,10
2024-10-15 13:00:00,714.4888329993552,0,-0.5606533237542192,Critical,13,1,10
2024-10-15 14:00:00,757.5393472421305,0,-0.5118312345813685,Critical,14,1,10
2024-10-15 15:00:00,679.2569525261082,1,-0.6209456847055895,Critical,15,1,10
2024-10-15 16:00:00,716.5909609032349,0,-0.5569399872030087,Critical,16,1,10
2024-10-15 17:00:00,656.268221552757,1,-0.6665571005755564,Critical,17,1,10
2024-10-15 18:00:00,667.5127411538448,1,-0.6529312920032364,Critical,18,1,10
2024-10-15 19:00:00,752.7328005772187,0,-0.5146326563380481,Critical,19,1,10
2024-10-15 20:00:00,732.4753849575565,0,-0.5380028018633997,Critical,20,1,10
2024-10-15 21:00:00,735.5468782813044,0,-0.5360132732234458,Critical,21,1,10
2024-10-15 22:00:00,800.7259550548723,0,-0.48315975451681126,High,22,1,10
2024-10-15 23:00:00,804.9633598992974,0,-0.47709576481002025,High,23,1,10
2024-10-16 00:00:00,879.1801770315882,0,-0.478045197620644,High,0,2,10
2024-10-16 01:00:00,809.7782309572423,0,-0.4875322571790282,High,1,2,10
2024-10-16 02:00:00,835.4449170778317,0,-0.4750609194195756,High,2,2,10
2024-10-16 03:00:00,812.6193565732005,0,-0.47875780908215826,High,3,2,10
2024-10-16 04:00:00,872.1552213630788,0,-0.47642752369379276,High,4,2,10
2024-10-16 05:00:00,951.8704685662864,0,-0.472433665455432,High,5,2,10
2024-10-16 06:00:00,972.076533474858,0,-0.4740464249418952,High,6,2,10
2024-10-16 07:00:00,951.7228787855393,0,-0.4720096842720325,High,7,2,10
2024-10-16 08:00:00,804.0459569254059,0,-0.47668824454173075,High,8,2,10
2024-10-16 09:00:00,932.0590199602774,0,-0.46255300216955086,High,9,2,10
2024-10-16 10:00:00,765.303320571599,0,-0.5054975850531559,Critical,10,2,10
2024-10-16 11:00:00,878.0552921509818,0,-0.4733916294178656,High,11,2,10
2024-10-16 12:00:00,788.9166639586164,0,-0.49699765076980146,High,12,2,10
2024-10-16 13:00:00,816.5891194595758,0,-0.47565084381824335,High,13,2,10
2024-10-16 14:00:00,690.7605079779248,1,-0.6148686164296457,Critical,14,2,10
2024-10-16 15:00:00,795.2692950825997,0,-0.4864306347787332,High,15,2,10
2024-10-16 16:00:00,647.6090791494023,1,-0.6850537198288776,Critical,16,2,10
2024-10-16 17:00:00,677.4838929826029,1,-0.6239810734517053,Critical,17,2,10
2024-10-16 18:00:00,657.6334531207185,1,-0.6639761590601927,Critical,18,2,10
2024-10-16 19:00:00,623.2704216080186,1,-0.726315752576934,Critical,19,2,10
2024-10-16 20:00:00,725.740246241693,0,-0.546793670519197,Critical,20,2,10
2024-10-16 21:00:00,827.2494463502223,0,-0.4754225824927377,High,21,2,10
2024-10-16 22:00:00,891.0402889827719,0,-0.46798156912253897,High,22,2,10
2024-10-16 23:00:00,786.7103709337425,0,-0.4932450479918821,High,23,2,10
2024-10-17 00:00:00,863.6081069789045,0,-0.47394623013055215,High,0,3,10
2024-10-17 01:00:00,845.3003356605736,0,-0.4706810210926003,High,1,3,10
2024-10-17 02:00:00,882.7976138928329,0,-0.46897558967805814,High,2,3,10
2024-10-17 03:00:00,861.4965534689092,0,-0.47828561516621965,High,3,3,10
2024-10-17 04:00:00,904.2896471395821,0,-0.4518118933722865,High,4,3,10
2024-10-17 05:00:00,931.4398297432381,0,-0.45972381161625664,High,5,3,10
2024-10-17 06:00:00,879.0904756242346,0,-0.476525308575669,High,6,3,10
2024-10-17 07:00:00,900.7715786557162,0,-0.461526169422734,High,7,3,10
2024-10-17 08:00:00,891.7750931521017,0,-0.46990398286806573,High,8,3,10
2024-10-17 09:00:00,920.1653491386788,0,-0.4573901727166546,High,9,3,10
2024-10-17 10:00:00,804.8734417092106,0,-0.47709576481002025,High,10,3,10
2024-10-17 11:00:00,831.5204881937844,0,-0.476386058775355,High,11,3,10
2024-10-17 12:00:00,903.8567100551766,0,-0.451095928383112,High,12,3,10
2024-10-17 13:00:00,840.6183808546043,0,-0.4705185106124291,High,13,3,10
2024-10-17 14:00:00,825.7971699363497,0,-0.4734165423436819,High,14,3,10
2024-10-17 15:00:00,738.8901697408503,0,-0.5319549713136925,Critical,15,3,10
2024-10-17 16:00:00,737.8677305963108,0,-0.5317306912441094,Critical,16,3,10
2024-10-17 17:00:00,761.9808539965547,0,-0.5076749153853323,Critical,17,3,10
2024-10-17 18:00:00,786.5157388055386,0,-0.4921758284394038,High,18,3,10
2024-10-17 19:00:00,614.3716666121629,1,-0.7318881710069212,Critical,19,3,10
2024-10-17 20:00:00,656.211320206712,1,-0.6665571005755564,Critical,20,3,10
2024-10-17 21:00:00,803.3890824164242,0,-0.4800373852423402,High,21,3,10
2024-10-17 22:00:00,744.8248156572674,0,-0.5277420142888245,Critical,22,3,10
2024-10-17 23:00:00,749.2431658852715,0,-0.5170920681253665,Critical,23,3,10
2024-10-18 00:00:00,746.0449853318479,0,-0.5195285941260531,Critical,0,4,10
2024-10-18 01:00:00,806.92612732672,0,-0.47795647005416364,High,1,4,10
2024-10-18 02:00:00,788.7187153018422,0,-0.49666150269008635,High,2,4,10
2024-10-18 03:00:00,984.1447911532514,0,-0.48362387758837777,High,3,4,10
2024-10-18 04:00:00,894.4024554262091,0,-0.4681285461265209,High,4,4,10
2024-10-18 05:00:00,902.6591897385034,0,-0.4543013819297484,High,5,4,10
2024-10-18 06:00:00,938.4104827873405,0,-0.4521880310665737,High,6,4,10
2024-10-18 07:00:00,953.7591032108181,0,-0.4700379489436894,High,7,4,10
2024-10-18 08:00:00,942.9889216508874,0,-0.4567892679046876,High,8,4,10
2024-10-18 09:00:00,933.5265582993944,0,-0.46024670289522057,High,9,4,10
2024-10-18 10:00:00,827.6354131789445,0,-0.4696987385019549,High,10,4,10
2024-10-18 11:00:00,820.2092608844833,0,-0.4779173895785873,High,11,4,10
2024-10-18 12:00:00,847.7153834460278,0,-0.4690192684921276,High,12,4,10
2024-10-18 13:00:00,757.0556452596634,0,-0.5116977193636583,Critical,13,4,10
2024-10-18 14:00:00,759.0949715324113,0,-0.5097927250276989,Critical,14,4,10
2024-10-18 15:00:00,758.6212115998353,0,-0.5109518785621505,Critical,15,4,10
2024-10-18 16:00:00,762.0939116571226,0,-0.5087064195843918,Critical,16,4,10
2024-10-18 17:00:00,624.0041616323192,1,-0.726315752576934,Critical,17,4,10
2024-10-18 18:00:00,745.2617673483678,0,-0.5280991981328055,Critical,18,4,10
2024-10-18 19:00:00,701.2894897986185,0,-0.5893640245288657,Critical,19,4,10
2024-10-18 20:00:00,758.3825089205681,0,-0.5109518785621505,Critical,20,4,10
2024-10-18 21:00:00,777.7920566374385,0,-0.5001565261535181,Critical,21,4,10
2024-10-18 22:00:00,840.0959875011717,0,-0.47124057727440694,High,22,4,10
2024-10-18 23:00:00,851.5351945244602,0,-0.47525817516351593,High,23,4,10
2024-10-19 00:00:00,877.1172798714911,0,-0.47677438667535915,High,0,5,10
2024-10-19 01:00:00,907.8984951529249,0,-0.45434570427997917,High,1,5,10
2024-10-19 02:00:00,874.4464997017757,0,-0.4784594872376045,High,2,5,10
2024-10-19 03:00:00,882.2420565185047,0,-0.4717534408934571,High,3,5,10
2024-10-19 04:00:00,940.2101899598202,0,-0.45406136893711546,High,4,5,10
2024-10-19 05:00:00,943.208194761936,0,-0.4567892679046876,High,5,5,10
2024-10-19 06:00:00,894.6031196048006,0,-0.46876243364542414,High,6,5,10
2024-10-19 07:00:00,926.9351491097219,0,-0.462055919663524,High,7,5,10
2024-10-19 08:00:00,894.9941753735061,0,-0.4701062708080378,High,8,5,10
2024-10-19 09:00:00,838.2056509958707,0,-0.4730656559661281,High,9,5,10
2024-10-19 10:00:00,924.7599129837404,0,-0.461926812838185,High,10,5,10
2024-10-19 11:00:00,838.9240977919135,0,-0.47445006261706685,High,11,5,10
2024-10-19 12:00:00,912.7630968825363,0,-0.4526567717050725,High,12,5,10
2024-10-19 13:00:00,703.2167163985366,0,-0.5861003505816783,Critical,13,5,10
2024-10-19 14:00:00,732.5799437531815,0,-0.5380028018633997,Critical,14,5,10
2024-10-19 15:00:00,741.3858916196674,0,-0.527245650053347,Critical,15,5,10
2024-10-19 16:00:00,780.7769854235707,0,-0.4988196836491121,High,16,5,10
2024-10-19 17:00:00,733.9372974233243,0,-0.5350222624689385,Critical,17,5,10
2024-10-19 18:00:00,726.1260870938224,0,-0.546054264674616,Critical,18,5,10
2024-10-19 19:00:00,657.6928125282769,1,-0.6639761590601927,Critical,19,5,10
2024-10-19 20:00:00,666.2452073587941,1,-0.6528396798752256,Critical,20,5,10
2024-10-19 21:00:00,756.1557026982842,0,-0.5081161849987675,Critical,21,5,10
2024-10-19 22:00:00,692.5822756813611,1,-0.6115229907538992,Critical,22,5,10
2024-10-19 23:00:00,758.3583082595555,0,-0.5109518785621505,Critical,23,5,10
2024-10-20 00:00:00,835.9265889688464,0,-0.47339232401628306,High,0,6,10
2024-10-20 01:00:00,787.6931329355491,0,-0.4935970581320009,High,1,6,10
2024-10-20 02:00:00,941.2420569520302,0,-0.4572788697982806,High,2,6,10
2024-10-20 03:00:00,942.9286682054696,0,-0.4567892679046876,High,3,6,10
2024-10-20 04:00:00,819.0997245994229,0,-0.477926837572013,High,4,6,10
2024-10-20 05:00:00,861.0893130685319,0,-0.47730815294763435,High,5,6,10
2024-10-20 06:00:00,796.8736360084126,0,-0.48418949770303704,High,6,6,10
2024-10-20 07:00:00,868.6728155184096,0,-0.4756004937951966,High,7,6,10
2024-10-20 08:00:00,936.1791651326953,0,-0.4557902738722538,High,8,6,10
2024-10-20 09:00:00,861.3206289398861,0,-0.47828561516621965,High,9,6,10
2024-10-20 10:00:00,884.3921542012662,0,-0.46933346249028235,High,10,6,10
2024-10-20 11:00:00,761.1651717537801,0,-0.5116734729314724,Critical,11,6,10
2024-10-20 12:00:00,851.3465340510186,0,-0.47557983714473434,High,12,6,10
2024-10-20 13:00:00,757.8582905820952,0,-0.5108801874217818,Critical,13,6,10
2024-10-20 14:00:00,762.1521227477141,0,-0.5082910243847345,Critical,14,6,10
2024-10-20 15:00:00,736.2373145432771,0,-0.5353191461514393,Critical,15,6,10
2024-10-20 16:00:00,661.4599273350286,1,-0.6586071379974289,Critical,16,6,10
2024-10-20 17:00:00,657.441367472423,1,-0.6652055224910527,Critical,17,6,10
2024-10-20 18:00:00,760.126259947602,0,-0.5097148661217119,Critical,18,6,10
2024-10-20 19:00:00,735.142028406715,0,-0.5360132732234458,Critical,19,6,10
2024-10-20 20:00:00,777.7334783519435,0,-0.5001565261535181,Critical,20,6,10
2024-10-20 21:00:00,757.4044606054375,0,-0.5118312345813685,Critical,21,6,10
2024-10-20 22:00:00,769.0805157647213,0,-0.4983849952032812,High,22,6,10
2024-10-20 23:00:00,699.7974024099478,1,-0.5955175472411377,Critical,23,6,10
2024-10-21 00:00:00,798.5104535735423,0,-0.48466700888426834,High,0,0,10
2024-10-21 01:00:00,836.5905241634192,0,-0.4738049380832681,High,1,0,10
2024-10-21 02:00:00,959.7823395271273,0,-0.4665386208886914,High,2,0,10
2024-10-21 03:00:00,917.2347299303633,0,-0.45355118678808815,High,3,0,10
2024-10-21 04:00:00,975.6311568917827,0,-0.4756162249244834,High,4,0,10
2024-10-21 05:00:00,938.7444591749888,0,-0.4552863039448751,High,5,0,10
2024-10-21 06:00:00,876.7593603043532,0,-0.4761774553148408,High,6,0,10
2024-10-21 07:00:00,914.8229420402073,0,-0.4552725004002273,High,7,0,10
2024-10-21 08:00:00,910.8375947734182,0,-0.45337027763219256,High,8,0,10
2024-10-21 09:00:00,836.2265916902144,0,-0.47440620057690375,High,9,0,10
2024-10-21 10:00:00,843.3042396835724,0,-0.4713907657042137,High,10,0,10
2024-10-21 11:00:00,828.1671762417789,0,-0.4715522158654919,High,11,0,10
2024-10-21 12:00:00,892.9047223691794,0,-0.4704318657630614,High,12,0,10
2024-10-21 13:00:00,682.7550056842312,1,-0.6171500169454165,Critical,13,0,10
2024-10-21 14:00:00,823.0151595946646,0,-0.4728971047265436,High,14,0,10
2024-10-21 15:00:00,695.2241971329701,1,-0.6052077181640256,Critical,15,0,10
2024-10-21 16:00:00,657.6186320183035,1,-0.6639761590601927,Critical,16,0,10
2024-10-21 17:00:00,775.280246687851,0,-0.5032783288819995,Critical,17,0,10
2024-10-21 18:00:00,749.5213135990894,0,-0.5175189527196399,Critical,18,0,10
2024-10-21 19:00:00,779.1105461919173,0,-0.49905186925348777,High,19,0,10
2024-10-21 20:00:00,766.4606304807091,0,-0.503890839482877,Critical,20,0,10
2024-10-21 21:00:00,845.3606214197732,0,-0.4706810210926003,High,21,0,10
2024-10-21 22:00:00,791.0663134317815,0,-0.491726920284333,High,22,0,10
2024-10-21 23:00:00,779.4755165382218,0,-0.5006304944902525,Critical,23,0,10
2024-10-22 00:00:00,830.3788731014826,0,-0.4757576117871036,High,0,1,10
2024-10-22 01:00:00,901.3392756280838,0,-0.4603524318871698,High,1,1,10
2024-10-22 02:00:00,824.3666049606242,0,-0.4714854813509226,High,2,1,10
2024-10-22 03:00:00,851.503172770253,0,-0.47525817516351593,High,3,1,10
2024-10-22 04:00:00,884.5931119862062,0,-0.4683825308003732,High,4,1,10
2024-10-22 05:00:00,804.8537595661426,0,-0.47709576481002025,High,5,1,10
2024-10-22 06:00:00,920.4460777859747,0,-0.4547396586341206,High,6,1,10
2024-10-22 07:00:00,815.8802412111282,0,-0.48095199261342275,High,7,1,10
2024-10-22 08:00:00,902.9016321178839,0,-0.4529440981162245,High,8,1,10
2024-10-22 09:00:00,927.6734202028385,0,-0.46314113387559674,High,9,1,10
2024-10-22 10:00:00,839.9066552746272,0,-0.4714093382118512,High,10,1,10
2024-10-22 11:00:00,923.5404961737406,0,-0.4588238627004246,High,11,1,10
2024-10-22 12:00:00,740.8301688214915,0,-0.5289792113455725,Critical,12,1,10
2024-10-22 13:00:00,847.5888547660707,0,-0.4687490886528086,High,13,1,10
2024-10-22 14:00:00,797.7171851543789,0,-0.4854703547412702,High,14,1,10
2024-10-22 15:00:00,657.5006946491097,1,-0.6652055224910527,Critical,15,1,10
2024-10-22 16:00:00,863.0030082889647,0,-0.47432857361803316,High,16,1,10
2024-10-22 17:00:00,714.3388809990475,0,-0.5606533237542192,Critical,17,1,10
2024-10-22 18:00:00,670.2975166115835,1,-0.6504468741381152,Critical,18,1,10
2024-10-22 19:00:00,647.2778607686676,1,-0.6850537198288776,Critical,19,1,10
2024-10-22 20:00:00,716.6745423666396,0,-0.5569399872030087,Critical,20,1,10
2024-10-22 21:00:00,737.2502389277449,0,-0.5310128503376261,Critical,21,1,10
2024-10-22 22:00:00,769.5169091497938,0,-0.4988635936551318,High,22,1,10
2024-10-22 23:00:00,773.6663879499473,0,-0.5020011142876901,Critical,23,1,10
2024-10-23 00:00:00,846.1529287899139,0,-0.47102701887684123,High,0,2,10
2024-10-23 01:00:00,821.0457346105838,0,-0.47684243698446555,High,1,2,10
2024-10-23 02:00:00,767.8508697298164,0,-0.5043890952633113,Critical,2,2,10
2024-10-23 03:00:00,877.8955281676568,0,-0.47403264361775627,High,3,2,10
2024-10-23 04:00:00,782.9355271345632,0,-0.49687668935368323,High,4,2,10
2024-10-23 05:00:00,929.042023517448,0,-0.4627574030947048,High,5,2,10
2024-10-23 06:00:00,865.8500330470982,0,-0.46810014632499514,High,6,2,10
2024-10-23 07:00:00,919.6298754234105,0,-0.45599993480722795,High,7,2,10
2024-10-23 08:00:00,967.2298902332142,0,-0.47298097317380006,High,8,2,10
2024-10-23 09:00:00,838.2512650779979,0,-0.4730656559661281,High,9,2,10
2024-10-23 10:00:00,918.0953507789166,0,-0.4554817822335747,High,10,2,10
2024-10-23 11:00:00,819.2995753181766,0,-0.47786733884632243,High,11,2,10
2024-10-23 12:00:00,902.8015956646519,0,-0.4535230367255026,High,12,2,10
2024-10-23 13:00:00,771.0571219124922,0,-0.4987884516558962,High,13,2,10
2024-10-23 14:00:00,723.2269044024628,0,-0.5520186833569065,Critical,14,2,10
2024-10-23 15:00:00,778.9577897197322,0,-0.49905186925348777,High,15,2,10
2024-10-23 16:00:00,706.969605117191,0,-0.5735942741073954,Critical,16,2,10
2024-10-23 17:00:00,676.7517552886765,1,-0.6282171582287078,Critical,17,2,10
2024-10-23 18:00:00,691.580097696713,1,-0.6099558181605714,Critical,18,2,10
2024-10-23 19:00:00,716.7045525339167,0,-0.5569399872030087,Critical,19,2,10
2024-10-23 20:00:00,796.0893943995598,0,-0.48411662673730826,High,20,2,10
2024-10-23 21:00:00,648.2234241430959,1,-0.6841273507949923,Critical,21,2,10
2024-10-23 22:00:00,766.8481786478367,0,-0.5032094493135456,Critical,22,2,10
2024-10-23 23:00:00,821.1131719062786,0,-0.476453061007103,High,23,2,10
2024-10-24 00:00:00,825.478171206259,0,-0.4727296875783772,High,0,3,10
2024-10-24 01:00:00,907.2368459719714,0,-0.4551377284813373,High,1,3,10
2024-10-24 02:00:00,862.200451767266,0,-0.47713058935971037,High,2,3,10
2024-10-24 03:00:00,877.4569542326647,0,-0.475074821745247,High,3,3,10
2024-10-24 04:00:00,932.2490905945742,0,-0.4608984691567978,High,4,3,10
2024-10-24 05:00:00,917.6446655292636,0,-0.4547268615506311,High,5,3,10
2024-10-24 06:00:00,896.6223691422543,0,-0.47138338188211454,High,6,3,10
2024-10-24 07:00:00,938.5990991551433,0,-0.4527548895215088,High,7,3,10
2024-10-24 08:00:00,870.2320433132368,0,-0.47600711937110246,High,8,3,10
2024-10-24 09:00:00,856.4644356910024,0,-0.47717591206521437,High,9,3,10
2024-10-24 10:00:00,839.9697061624805,0,-0.47124057727440694,High,10,3,10
2024-10-24 11:00:00,909.961656317369,0,-0.4526038788471831,High,11,3,10
2024-10-24 12:00:00,655.432456988829,1,-0.6701747496504405,Critical,12,3,10
2024-10-24 13:00:00,810.4383874173412,0,-0.4857038536603026,High,13,3,10
2024-10-24 14:00:00,768.311110683436,0,-0.5035474728977526,Critical,14,3,10
2024-10-24 15:00:00,661.9005830300185,1,-0.6594989504025719,Critical,15,3,10
2024-10-24 16:00:00,745.5959411498638,0,-0.5270283711893614,Critical,16,3,10
2024-10-24 17:00:00,743.964612289345,0,-0.5278164731029659,Critical,17,3,10
2024-10-24 18:00:00,746.3091039144126,0,-0.5194254867487605,Critical,18,3,10
2024-10-24 19:00:00,587.7007978203321,1,-0.7378545852454186,Critical,19,3,10
2024-10-24 20:00:00,798.6594492761487,0,-0.48427124358394585,High,20,3,10
2024-10-24 21:00:00,709.4028353450786,0,-0.5679529911501032,Critical,21,3,10
2024-10-24 22:00:00,801.386659817735,0,-0.4803490206600249,High,22,3,10
2024-10-24 23:00:00,828.2880749021994,0,-0.4715522158654919,High,23,3,10
2024-10-25 00:00:00,773.3395480819398,0,-0.5020011142876901,Critical,0,4,10
2024-10-25 01:00:00,876.1375105317813,0,-0.47928057695968296,High,1,4,10
2024-10-25 02:00:00,848.0162464258484,0,-0.4692793907427714,High,2,4,10
2024-10-25 03:00:00,784.4911216872421,0,-0.49878110467330805,High,3,4,10
2024-10-25 04:00:00,962.3974272207934,0,-0.46792550926939613,High,4,4,10
2024-10-25 05:00:00,875.3067070108818,0,-0.48132425611702423,High,5,4,10
2024-10-25 06:00:00,874.8003752689517,0,-0.4814429482838765,High,6,4,10
2024-10-25 07:00:00,894.0231073820297,0,-0.4679989911308822,High,7,4,10
2024-10-25 08:00:00,917.8570583946731,0,-0.4563318037968626,High,8,4,10
2024-10-25 09:00:00,885.5487967378411,0,-0.4706211255571162,High,9,4,10
2024-10-25 10:00:00,895.164036591255,0,-0.47074283634134934,High,10,4,10
2024-10-25 11:00:00,776.7272714901728,0,-0.5002478433376342,Critical,11,4,10
2024-10-25 12:00:00,780.7597554596383,0,-0.4988196836491121,High,12,4,10
2024-10-25 13:00:00,786.2566482235529,0,-0.4921758284394038,High,13,4,10
2024-10-25 14:00:00,862.8921970149299,0,-0.4736871592445787,High,14,4,10
2024-10-25 15:00:00,741.6560470075593,0,-0.527245650053347,Critical,15,4,10
2024-10-25 16:00:00,785.7755381186682,0,-0.49264011713265776,High,16,4,10
2024-10-25 17:00:00,723.5118479629724,0,-0.5508993548642424,Critical,17,4,10
2024-10-25 18:00:00,694.053540660221,1,-0.6025867144219476,Critical,18,4,10
2024-10-25 19:00:00,709.3675625869512,0,-0.5679529911501032,Critical,19,4,10
2024-10-25 20:00:00,723.3328278104099,0,-0.5523922980207616,Critical,20,4,10
2024-10-25 21:00:00,777.8880434367404,0,-0.5001565261535181,Critical,21,4,10
2024-10-25 22:00:00,837.2071722207145,0,-0.47343695646051626,High,22,4,10
2024-10-25 23:00:00,810.6390143370022,0,-0.4857038536603026,High,23,4,10
2024-10-26 00:00:00,877.9511213765525,0,-0.47403264361775627,High,0,5,10
2024-10-26 01:00:00,796.3001093692237,0,-0.48412156156521013,High,1,5,10
2024-10-26 02:00:00,847.986713894044,0,-0.4692793907427714,High,2,5,10
2024-10-26 03:00:00,853.2744315995383,0,-0.47631486048940974,High,3,5,10
2024-10-26 04:00:00,921.1643842009508,0,-0.45617312950121625,High,4,5,10
2024-10-26 05:00:00,897.5451049359494,0,-0.4701023193531142,High,5,5,10
2024-10-26 06:00:00,955.4500088734303,0,-0.4665848385290996,High,6,5,10
2024-10-26 07:00:00,869.0648726618296,0,-0.4756004937951966,High,7,5,10
2024-10-26 08:00:00,907.8375713575933,0,-0.45434570427997917,High,8,5,10
2024-10-26 09:00:00,924.1982557551901,0,-0.45822921727427235,High,9,5,10
2024-10-26 10:00:00,765.9408361495346,0,-0.5046041993423703,Critical,10,5,10
2024-10-26 11:00:00,951.2308306052196,0,-0.4705413504493772,High,11,5,10
2024-10-26 12:00:00,805.1712452910897,0,-0.47894685239284257,High,12,5,10
2024-10-26 13:00:00,692.256511095666,1,-0.6111093826035885,Critical,13,5,10
2024-10-26 14:00:00,777.356770889617,0,-0.5001565261535181,Critical,14,5,10
2024-10-26 15:00:00,750.4753287964919,0,-0.516480331058458,Critical,15,5,10
2024-10-26 16:00:00,728.8784245680084,0,-0.5475512344125744,Critical,16,5,10
2024-10-26 17:00:00,772.6046001721821,0,-0.5000472377444704,Critical,17,5,10
2024-10-26 18:00:00,757.071911744976,0,-0.5116977193636583,Critical,18,5,10
2024-10-26 19:00:00,738.0630188720679,0,-0.532090574685486,Critical,19,5,10
2024-10-26 20:00:00,755.7292547701536,0,-0.5080343156199318,Critical,20,5,10
2024-10-26 21:00:00,743.957727055518,0,-0.5278164731029659,Critical,21,5,10
2024-10-26 22:00:00,858.7232769641155,0,-0.47528205802361756,High,22,5,10
2024-10-26 23:00:00,720.1695285591979,0,-0.5600309717287375,Critical,23,5,10
2024-10-27 00:00:00,827.056409780336,0,-0.4751010268718798,High,0,6,10
2024-10-27 01:00:00,849.2696467862543,0,-0.47107711185062034,High,1,6,10
2024-10-27 02:00:00,910.8633081993399,0,-0.45337027763219256,High,2,6,10
2024-10-27 03:00:00,848.7801418233037,0,-0.47265469821963113,High,3,6,10
2024-10-27 04:00:00,819.7440299822359,0,-0.4773750131338151,High,4,6,10
2024-10-27 05:00:00,924.8219077406627,0,-0.461926812838185,High,5,6,10
2024-10-27 06:00:00,934.5128459040834,0,-0.4587727497083668,High,6,6,10
2024-10-27 07:00:00,991.5871137513365,0,-0.4728961747321892,High,7,6,10
2024-10-27 08:00:00,843.6623304072006,0,-0.4702250808669359,High,8,6,10
2024-10-27 09:00:00,949.0866827999199,0,-0.47031871461642455,High,9,6,10
2024-10-27 10:00:00,989.0755508200613,0,-0.47409214192537225,High,10,6,10
2024-10-27 11:00:00,827.7621012662571,0,-0.4703347522004242,High,11,6,10
2024-10-27 12:00:00,756.2850308783569,0,-0.5093331024532322,Critical,12,6,10
2024-10-27 13:00:00,774.665311919682,0,-0.5001691469255719,Critical,13,6,10
2024-10-27 14:00:00,771.6600681545663,0,-0.5033745137149139,Critical,14,6,10
2024-10-27 15:00:00,778.5025125640908,0,-0.4998883803769501,High,15,6,10
2024-10-27 16:00:00,704.9155892845173,0,-0.5770266728086237,Critical,16,6,10
2024-10-27 17:00:00,802.3193714989148,0,-0.48237425393610694,High,17,6,10
2024-10-27 18:00:00,1275.8136875148266,0,-0.540005378241535,Critical,18,6,10
2024-10-27 19:00:00,637.7277857113427,1,-0.7088101949547124,Critical,19,6,10
2024-10-27 20:00:00,790.0780439814964,0,-0.4934165668614359,High,20,6,10
2024-10-27 21:00:00,636.9678625741052,1,-0.7107310781804507,Critical,21,6,10
